Wall time,Step,Value
1734085299.2635164,3911,44.23580551147461
1734085306.7799544,3915,43.73796844482422
1734085318.3367214,3921,44.58558654785156
1734085341.226178,3933,44.65296173095703
1734085346.8368957,3936,45.194190979003906
1734085432.228164,3975,44.8404655456543
1734085514.2488456,4012,44.77769088745117
1734085518.0265648,4014,44.19593048095703
1734085535.1670656,4023,45.76225662231445
1734085556.0830636,4034,44.51108169555664
1734085567.4873328,4040,44.60245132446289
1734085581.0429168,4047,44.393646240234375
1734085663.9043655,4084,43.542999267578125
1734085723.0587008,4109,44.020416259765625
1734085734.6966329,4115,43.835411071777344
1734085746.4744177,4121,44.384178161621094
1734085752.213451,4124,44.24324035644531
1734085794.5465434,4146,44.507144927978516
1734085872.1669002,4181,44.73944854736328
1734085893.7807622,4192,44.235015869140625
1734085971.1080008,4227,45.27556610107422
1734086039.1118546,4257,44.45079040527344
1734086167.0196986,4318,44.296661376953125
1734086185.9050283,4328,44.848358154296875
1734086426.685899,4443,44.337955474853516
1734086458.8836358,4454,44.11323547363281
1734086604.9409883,4525,43.67306137084961
1734086623.9094217,4535,44.533138275146484
1734086631.5131211,4539,44.30159378051758
1734086690.5196376,4564,45.114688873291016
1734086793.0092583,4612,44.06873321533203
1734086863.6075602,4649,43.46068572998047
1734086945.754223,4686,43.949745178222656
1734086953.2129762,4690,43.710296630859375
1734086957.2225194,4692,43.77185821533203
1734086968.5404613,4698,43.59629821777344
1734086996.7682796,4707,43.24113464355469
1734087040.9309032,4730,43.967533111572266
1734087141.7481465,4777,43.63496017456055
1734087254.284786,4830,44.64485549926758
1734087258.1363707,4832,44.30601119995117
1734087263.8937676,4835,43.156551361083984
1734087265.870063,4836,42.94691848754883
1734087281.0685613,4844,43.822303771972656
1734087364.8782964,4882,44.67837142944336
1734087429.095093,4910,42.93117904663086
1734087465.2768826,4929,42.632659912109375
1734087486.7365181,4940,44.06562423706055
1734087504.0178325,4949,43.96060562133789
1734087574.3354933,4980,42.905269622802734
1734087595.9580817,4991,44.01365661621094
1734087714.717287,5047,41.381046295166016
1734087762.3712902,5066,42.75801086425781
1734087787.5237324,5079,42.743526458740234
1734087804.774449,5088,42.930335998535156
1734087808.525056,5090,43.28502655029297
1734087899.7141929,5132,43.806854248046875
1734087907.2740867,5136,43.524620056152344
1734087946.5006514,5151,43.6568489074707
1734087952.1658008,5154,44.62576675415039
1734087954.016813,5155,43.35343551635742
1734088014.9697404,5187,43.94964599609375
1734088050.9695826,5200,43.964839935302734
1734088098.557644,5225,44.366580963134766
1734088123.1174073,5238,45.24943161010742
1734088162.9064407,5253,45.111724853515625
1734088180.2095785,5262,44.95906066894531
1734088185.8464315,5265,45.22335433959961
1734088243.4062135,5295,44.25046157836914
1734088300.344982,5319,43.58015823364258
1734088306.274069,5322,43.276309967041016
1734088310.022798,5324,44.30482864379883
1734088394.0476153,5362,43.34739685058594
1734088409.2722003,5370,44.651824951171875
1734088483.1402175,5403,43.32322311401367
1734088563.9012406,5445,44.5838508605957
1734088592.0732543,5454,44.560325622558594
1734088601.5555193,5459,43.621829986572266
1734088708.126484,5509,44.22122573852539
1734088731.0250986,5521,43.68027877807617
1734088830.336778,5567,43.46337127685547
1734089044.332588,5667,42.189334869384766
1734089175.7293751,5730,42.470924377441406
1734089240.982726,5758,39.70817947387695
1734089284.9707775,5781,42.34170913696289
1734089394.236143,5832,42.47079086303711
1734089470.161991,5866,40.543548583984375
1734089495.3584678,5879,41.74537658691406
1734089638.882802,5948,42.04036331176758
1734089665.6395428,5956,40.11421585083008
1734089713.3978376,5981,40.83404541015625
1734089743.8798974,5997,41.42099380493164
1734089777.630102,6009,42.026023864746094
1734089873.1647954,6053,41.74513626098633
1734089920.7752929,6078,41.53877258300781
1734089995.736402,6111,40.31348419189453
1734089999.5472755,6113,41.23945617675781
1734090037.712615,6133,40.17472839355469
1734090047.1575992,6138,40.46013641357422
1734090050.9651504,6140,40.520729064941406
1734090054.8218966,6142,40.73647689819336
1734090236.9396074,6225,43.812496185302734
1734090271.6001735,6243,43.35197830200195
1734090351.9745762,6279,44.12277603149414
1734090403.189159,6300,42.9870491027832
1734090464.7265906,6332,44.04859161376953
1734090468.7322698,6334,43.70864486694336
1734090525.4473639,6358,45.06095886230469
1734090527.3409474,6359,43.726341247558594
1734090537.0909054,6364,44.60533905029297
1734090546.5367224,6369,43.48091506958008
1734090766.9277904,6473,42.74676513671875
1734090882.4876978,6528,42.879878997802734
1734090888.2892537,6531,42.39508056640625
1734090916.7328346,6546,42.941104888916016
1734090937.084075,6551,41.967620849609375
1734090961.782866,6564,42.50086975097656
1734090971.2914422,6569,43.08649444580078
1734091001.6850517,6585,42.90718460083008
1734091011.178616,6590,42.87443923950195
1734091028.1921735,6599,43.275840759277344
1734091070.1525917,6615,42.08153533935547
1734091191.8134327,6673,42.783119201660156
1734091292.3405561,6720,43.5318603515625
1734091311.5045428,6730,42.82445526123047
1734091361.5094974,6750,43.48857498168945
1734091382.6670475,6761,43.532371520996094
1734091471.6491802,6802,43.9757194519043
1734091547.648994,6842,43.69837188720703
1734091573.8821664,6850,43.72173309326172
1734091591.0139503,6859,43.89118576049805
1734091621.6735926,6875,42.82659912109375
1734091710.755169,6916,42.4697265625
1734091716.4402032,6919,42.98859405517578
1734091737.204721,6930,43.34266662597656
1734091834.9169605,6975,43.83134841918945
1734091865.2766678,6991,42.89915466308594
1734091874.8816502,6996,43.781524658203125
1734091878.745557,6998,43.023765563964844
1734091928.1302311,7018,43.679046630859375
1734092007.6778576,7054,43.20013427734375
1734092139.2406769,7117,43.31474685668945
1734092144.8157444,7120,43.81287384033203
1734092156.1270018,7126,43.38296127319336
1734092240.1487827,7164,42.175819396972656
1734092266.6935089,7178,44.04232406616211
1734092333.200637,7207,44.9647331237793
1734092432.2568848,7253,42.722389221191406
1734092472.357074,7274,43.68804931640625
1734092548.19083,7308,43.97028350830078
1734092605.0739903,7338,44.23638153076172
1734092645.235629,7353,45.6541633605957
1734092671.6723034,7367,44.64542007446289
1734092790.4641016,7424,45.11194610595703
1734092811.2671955,7435,44.36263656616211
1734092813.2178888,7436,44.65584945678711
1734092877.833152,7464,44.25090026855469
1734092885.3024619,7468,45.41620635986328
1734092888.9927375,7470,44.47554016113281
1734092911.7224898,7482,45.18029022216797
1734092968.0789378,7506,45.11890411376953
1734092991.3222415,7518,44.70344924926758
1734093006.507239,7526,45.520835876464844
1734093017.8164513,7532,44.421993255615234
1734093039.0367181,7543,45.8250732421875
1734093065.7097588,7551,44.40412521362305
1734093069.447311,7553,45.576629638671875
1734093145.979689,7593,45.54359436035156
1734093174.2453883,7602,45.25809860229492
1734093178.0663478,7604,45.510929107666016
1734093183.7689054,7607,45.324520111083984
1734093242.6740162,7638,44.95705032348633
1734093254.0679839,7644,44.2728385925293
1734093295.7720737,7660,44.6269645690918
1734093435.0004005,7727,43.96434020996094
1734093440.6528327,7730,44.17349624633789
1734093501.9976437,7756,43.4592399597168
1734093574.5074246,7794,44.81077575683594
1734093576.4715438,7795,44.809593200683594
1734093637.152173,7821,43.87544631958008
1734093669.50393,7838,44.948970794677734
1734093703.729795,7850,45.1982536315918
1734093713.225118,7855,45.37189483642578
1734093715.174996,7856,44.74666976928711
1734093726.681299,7862,45.29331588745117
1734093789.4921951,7895,44.58211135864258
1734093812.5953817,7901,44.981971740722656
1734093865.667875,7929,44.81486892700195
1734093985.7765722,7986,45.04460144042969
1734094110.8286479,8046,44.25827407836914
1734094136.8847487,8054,45.80619812011719
1734094183.0812452,8078,45.84795379638672
1734094277.4008272,8122,45.232120513916016
1734094318.9304862,8144,45.234291076660156
1734094365.9189181,8163,45.6558952331543
1734094367.8908405,8164,46.328819274902344
1734094421.6520572,8192,46.05498123168945
1734094478.521886,8216,45.30061340332031
1734094503.078745,8229,46.544898986816406
1734094563.5922844,8255,45.30076599121094
1734094605.6759994,8277,46.68321990966797
1734094617.080665,8283,45.64476013183594
1734094632.1930945,8291,45.796730041503906
1734094641.629605,8296,46.49974060058594
1734094770.5621214,8352,46.65268325805664
1734094791.4518156,8363,46.5603141784668
1734094817.7644656,8377,45.921539306640625
1734094855.4401078,8397,45.37443542480469
1734094893.1973968,8411,45.281986236572266
1734094902.5738094,8416,46.2140998840332
1734095056.5628731,8491,46.23160171508789
1734095124.6726875,8521,46.463443756103516
1734095176.0135891,8548,46.627655029296875
1734095198.5951717,8554,46.514976501464844
1734095215.9090216,8563,45.489341735839844
1734095331.9164507,8618,46.04742431640625
1734095349.4388099,8627,45.781593322753906
1734095422.664969,8659,46.2005500793457
1734095430.285638,8663,46.421756744384766
1734095489.6171906,8694,45.505184173583984
1734095512.0282066,8700,45.09711837768555
1734095546.429783,8718,44.7847785949707
1734095558.153085,8724,45.90679931640625
1734095622.8003104,8752,45.919925689697266
1734095626.635993,8754,46.22411346435547
1734095669.188222,8776,46.040584564208984
1734095672.950364,8778,46.37873458862305
1734095769.387314,8823,47.013729095458984
1734095788.2808053,8833,45.800594329833984
1734095860.5534205,8865,46.778831481933594
1734095870.0257418,8870,46.30244827270508
1734095883.259019,8877,46.651695251464844
1734095904.7925556,8888,45.81220626831055
1734095970.8428378,8917,46.893714904785156
1734095978.5818045,8921,46.12553024291992
1734096112.4123595,8985,46.561546325683594
1734096121.8164535,8990,46.30752944946289
1734096163.196243,9006,44.7972412109375
1734096215.3274286,9033,46.097923278808594
1734096245.932609,9049,46.5336799621582
1734096274.361981,9058,46.85057067871094
1734096397.9678218,9117,46.52599334716797
1734096405.6059499,9121,46.965423583984375
1734096477.4795606,9152,45.77214050292969
1734096551.1359644,9190,46.235511779785156
1734096605.2886183,9212,46.662723541259766
1734096624.6383002,9222,46.174034118652344
1734096632.4084172,9226,46.016300201416016
1734096694.5544717,9252,45.988399505615234
1734096769.4155822,9291,46.502723693847656
1734096804.2589972,9303,46.829471588134766
1734096808.358266,9305,46.473655700683594
1734096822.1770086,9312,46.89582443237305
1734096850.6760406,9327,47.42819595336914
1734096885.608057,9345,47.32737350463867
1734096924.0396578,9359,46.403045654296875
1734096935.6367402,9365,45.84075927734375
1734096949.968685,9372,47.728084564208984
1734096959.2889242,9377,46.109169006347656
1734096978.4958076,9387,45.671295166015625
1734097136.384866,9456,46.438926696777344
1734097198.980049,9488,46.21110916137695
1734097202.7858346,9490,46.18243408203125
1734097307.9306273,9538,46.27265548706055
1734097325.2185802,9547,45.79117965698242
1734097354.3716476,9556,45.45889663696289
1734097374.022179,9566,46.214813232421875
1734097425.998433,9593,45.78298568725586
1734097464.5189245,9607,45.15407180786133
1734097601.205858,9671,46.3182487487793
1734097603.1701035,9672,45.79526138305664
1734097641.7063854,9692,45.8497314453125
1734097676.4438224,9704,46.58900833129883
1734097692.1432745,9712,46.007381439208984
1734097783.3744931,9753,46.26762008666992
1734097785.3731787,9754,45.60667419433594
1734097820.4554818,9772,46.08924865722656
1734097910.6706307,9813,46.57432174682617
1734097931.894202,9824,46.32120895385742
1734097956.4453597,9837,46.68463134765625
1734097993.1420164,9850,46.83442687988281
1734098025.835995,9867,46.60142135620117
1734098077.8170617,9894,45.370506286621094
1734098108.8584712,9904,46.55143356323242
1734098131.876869,9916,45.86665344238281
1734098133.7122488,9917,46.49663162231445
1734098193.2847085,9948,46.996334075927734
1734098195.2001336,9949,46.459163665771484
1734098208.701235,9950,46.01462936401367
1734098228.2842414,9960,45.65629577636719
1734098253.4132535,9973,45.517391204833984
1734098264.7298868,9979,44.99420166015625
1734098280.252525,9987,45.654483795166016
1734098292.0363998,9993,45.78948974609375
1734098449.6375098,10063,45.951881408691406
1734098501.8061163,10090,45.69723892211914
1734098573.507194,10121,45.68458557128906
1734098583.0273345,10126,46.685699462890625
1734098605.9628925,10138,45.147674560546875
1734098719.1861763,10191,46.66035842895508
1734098763.1437676,10208,46.44773483276367
1734098776.6591332,10215,46.98720169067383
1734098891.4235318,10269,46.03779983520508
1734098912.596783,10280,46.699886322021484
1734099043.9966762,10342,46.14503860473633
1734099049.8000379,10345,46.88032913208008
1734099051.6943936,10346,46.496585845947266
1734099157.3748157,10395,46.7589111328125
1734099264.3684335,10445,46.21205520629883
1734099287.6499515,10451,46.474395751953125
1734099289.7337384,10452,47.05918884277344
1734099301.6555953,10458,45.796058654785156
1734099397.075431,10501,47.062618255615234
1734099429.9543793,10518,46.95793914794922
1734099505.4077744,10551,47.01911926269531
1734099524.683539,10561,45.24647521972656
1734099547.4133523,10573,47.032958984375
1734099591.9970305,10596,46.83475112915039
1734099638.5264862,10614,45.73961639404297
1734099675.3290231,10633,47.877010345458984
1734099694.3343558,10643,46.76205825805664
1734099698.0741034,10645,47.71244812011719
1734099840.8070438,10707,47.07078170776367
1734099859.992727,10717,47.12610626220703
1734099873.5600624,10724,47.41908645629883
1734099883.0981698,10729,47.14768600463867
1734099914.0095978,10745,46.95651626586914
1734099939.0202608,10752,46.98704147338867
1734099975.2947302,10771,46.367454528808594
1734100123.7799635,10842,47.07732391357422
1734100244.3055222,10897,46.13506317138672
1734100443.7047331,10976,45.988853454589844
1734100553.6978023,11022,47.35127639770508
1734100555.7060175,11023,46.204830169677734
1734100566.0965118,11028,46.94623565673828
1734100582.0851648,11036,46.90345001220703
1734100629.4342167,11054,46.64119338989258
1734100706.8013082,11094,46.74712371826172
1734100764.5693257,11118,47.408103942871094
1734100776.3576837,11124,47.003116607666016
1734100778.3307078,11125,47.51113510131836
1734100855.4531963,11159,47.539756774902344
1734100876.4084487,11170,47.21123123168945
1734100961.7732127,11208,46.54572677612305
1734100969.4100318,11212,45.84465408325195
1734100980.9984074,11218,46.95923614501953
1734100994.4251804,11225,47.73929977416992
1734100996.3353934,11226,46.552978515625
1734101218.7970579,11330,46.8304557800293
1734101220.7632363,11331,46.65396499633789
1734101353.7127573,11394,46.57956314086914
1734101384.7374284,11404,47.87133026123047
1734101394.3076434,11409,46.44572830200195
1734101459.7540004,11443,46.1404914855957
1734101469.0505192,11448,46.83005905151367
1734101506.2321627,11461,47.3627815246582
1734101510.210513,11463,47.15701675415039
1734101642.5412755,11526,46.91624069213867
1734101738.9676874,11570,47.0334587097168
1734101754.400395,11578,46.812339782714844
1734101829.4985745,11611,47.80712890625
1734102003.7442825,11696,46.65485382080078
1734102107.6492944,11736,46.78473663330078
1734102157.9933722,11756,46.802825927734375
1734102175.3143992,11765,47.600311279296875
1734102215.584374,11786,47.14249038696289
1734102285.1519816,11817,46.987545013427734
1734102288.9300258,11819,46.52949905395508
1734102296.5689805,11823,47.41714859008789
1734102336.393121,11844,46.593475341796875
1734102342.0647948,11847,46.370140075683594
1734102360.972774,11851,46.80152130126953
1734102393.6597586,11867,46.36406326293945
1734102410.7966113,11876,46.27560043334961
1734102422.127014,11882,46.217430114746094
1734102504.1476307,11919,46.43498992919922
1734102584.292029,11955,45.75826644897461
1734102613.505389,11970,46.00075149536133
1734102617.318407,11972,46.281124114990234
1734102733.0483751,12027,46.500450134277344
1734102821.5812075,12068,47.081233978271484
1734102836.7780557,12076,46.39751052856445
1734102959.956228,12135,46.7589111328125
1734103046.6967564,12175,46.405250549316406
1734103054.8209317,12179,46.62133026123047
1734103124.7932274,12210,46.71575164794922
1734103172.0554144,12235,46.855995178222656
1734103193.028198,12246,46.4344367980957
1734103235.1501136,12262,47.06520080566406
1734103252.2028346,12271,47.059059143066406
1734103322.9780464,12302,47.22003936767578
1734103326.7634065,12304,47.13257598876953
1734103349.4465365,12316,46.294498443603516
1734103432.7167478,12354,47.01529312133789
1734103455.4694784,12366,47.01493835449219
1734103509.2459493,12394,46.5619010925293
1734103516.690417,12398,47.4083366394043
1734103531.837609,12400,47.117271423339844
1734103571.7424755,12421,46.858238220214844
1734103573.6542773,12422,46.114990234375
1734103602.4579823,12437,47.78330993652344
1734103614.3029726,12443,46.49789047241211
1734103625.6783366,12449,45.864688873291016
1734103689.0274003,12476,45.77495574951172
1734103692.9684882,12478,46.58985137939453
1734103696.6943886,12480,47.158565521240234
1734103860.984687,12554,46.22574996948242
1734103963.0194097,12601,46.4681396484375
1734104052.743853,12648,47.00926971435547
1734104073.416921,12653,46.24272918701172
1734104122.9680092,12679,46.61357116699219
1734104189.9691546,12708,46.3792839050293
1734104341.5945716,12782,46.94276809692383
1734104358.5615082,12791,47.40000534057617
1734104508.2481165,12858,47.145721435546875
1734104603.0795088,12901,47.278995513916016
1734104610.5580747,12905,47.325775146484375
1734104643.3517737,12922,47.493404388427734
1734104685.2266307,12944,47.288211822509766
1734104749.3732913,12972,47.583229064941406
1734104756.8561907,12976,46.8878059387207
1734104796.5184247,12997,47.029945373535156
1734104832.3628283,13010,48.17363357543945
1734104858.7577565,13024,47.592315673828125
1734104881.9458613,13036,47.770015716552734
1734104883.7927153,13037,47.73350524902344
1734104902.7371686,13047,47.97053909301758
1734104904.6552866,13048,47.497074127197266
1734104992.3538516,13088,46.559364318847656
1734104999.8952396,13092,47.243553161621094
1734105204.7179656,13188,47.82602310180664
1734105257.886868,13210,47.13430404663086
1734105290.4025946,13227,47.08967590332031
1734105345.9600115,13250,47.68472671508789
1734105367.0233305,13261,47.42705154418945
1734105460.1914885,13304,47.27943420410156
1734105546.1525686,13349,47.415340423583984
1734105632.3656564,13388,47.29528045654297
1734105701.1053243,13418,46.945533752441406
1734105782.7971084,13455,47.816429138183594
1734105923.2644432,13522,47.2775993347168
1734105940.3530104,13531,47.004451751708984
1734105942.2877433,13532,47.61037063598633
1734105987.868472,13550,47.22425842285156
1734106002.9795408,13558,46.767940521240234
1734106038.2016923,13576,46.57284927368164
1734106061.0091047,13588,46.911773681640625
1734106138.7508988,13623,46.59992599487305
1734106175.1911056,13642,47.06969451904297
1734106178.9206238,13644,47.893768310546875
1734106184.5609982,13647,47.68967056274414
1734106221.1923594,13660,47.17015838623047
1734106313.0909212,13702,47.11769104003906
1734106340.6135838,13716,48.009891510009766
1734106378.6183062,13736,47.54017639160156
1734106434.4056485,13759,46.0629768371582
1734106528.2741325,13802,46.94474411010742
1734106583.726596,13831,46.103450775146484
1734106618.7026954,13849,46.27986145019531
1734106708.5609682,13890,46.34574508666992
1734106770.1506968,13916,46.125518798828125
1734106886.6094785,13971,47.561546325683594
1734106904.0516987,13980,46.8581657409668
1734106965.453929,14006,46.1128044128418
1734107020.9601588,14035,46.69105911254883
1734107042.1567926,14046,46.81538391113281
1734107172.0719364,14102,46.3541259765625
1734107192.9244964,14113,46.97394561767578
1734107219.4829555,14127,47.22998046875
1734107244.3271794,14140,45.87968826293945
1734107290.1031501,14158,46.810794830322266
1734107326.1002834,14177,46.56636047363281
1734107347.8770328,14188,46.889793395996094
1734107359.2137856,14194,46.29879379272461
1734107394.0044756,14206,46.50218963623047
1734107415.0271115,14217,46.42098617553711
1734107426.513664,14223,47.36339569091797
1734107428.4650438,14224,46.393070220947266
1734107504.6062295,14258,46.696075439453125
1734107518.3284202,14265,46.495548248291016
1734107692.718917,14349,46.33531951904297
1734107714.435203,14354,46.326778411865234
1734107729.7330878,14361,46.90669631958008
1734107742.1680284,14367,47.0535888671875
1734107803.915742,14399,46.80141830444336
1734107817.0834575,14400,47.11626052856445
1734107826.6124792,14405,46.815616607666016
1734107853.8209045,14419,46.64511489868164
1734107869.17412,14427,45.964134216308594
1734107871.0488458,14428,46.878910064697266
1734108009.6560256,14494,46.199771881103516
1734108013.502952,14496,47.025390625
1734108099.0780542,14535,46.49409103393555
1734108100.9397385,14536,46.50611114501953
1734108192.311648,14577,46.36076354980469
1734108292.5554261,14623,46.6227912902832
1734108334.3713553,14645,46.826393127441406
1734108549.8730574,14745,46.62237548828125
1734108590.8636866,14760,46.38584518432617
1734108626.0198407,14777,45.82213592529297
1734108641.9642146,14785,45.649864196777344
1734108721.0037463,14819,46.00601577758789
1734108793.6780913,14851,46.1340217590332
1734108818.9501452,14864,45.49253463745117
1734108826.4482222,14868,45.89554977416992
1734108885.728112,14899,45.477325439453125
1734108907.1511183,14904,44.807525634765625
1734108918.5825734,14910,45.98762893676758
1734108939.6397903,14921,45.44831085205078
1734108947.3116264,14925,45.66764831542969
1734108975.6940615,14940,45.3956413269043
1734109014.0158174,14954,45.985870361328125
1734109150.5645988,15019,44.44276809692383
1734109251.3599641,15065,45.2841682434082
1734109253.245389,15066,45.18312072753906
1734109260.8132107,15070,45.08371353149414
1734109314.6780715,15098,46.508514404296875
1734109349.085245,15110,45.37989044189453
1734109368.3181145,15120,45.655479431152344
1734109376.204899,15124,46.214656829833984
1734109403.0356817,15138,45.57958984375
1734109443.3494704,15153,45.6951904296875
1734109488.0985272,15176,45.9197883605957
1734109505.2734478,15185,44.945743560791016
1734109532.1628327,15199,45.75761032104492
1734109796.044466,15318,46.09632110595703
1734109827.3552978,15334,45.66806411743164
