1.506602577865123749e-02
2.291122637689113617e-02
4.302225541323423386e-03
2.468211017549037933e-02
3.020474500954151154e-02
3.819680307060480118e-03
9.376016259193420410e-01
6.220750212669372559e-01
1.538391351699829102e+00
1.039261579513549805e+00
6.504796147346496582e-01
1.415529251098632812e+00
4.288662970066070557e-02
6.816526502370834351e-02
5.674927029758691788e-03
9.433940052986145020e-01
1.545933127403259277e+00
2.248131036758422852e+00
1.721770882606506348e+00
1.991005420684814453e+00
1.963173866271972656e+01
1.715202569961547852e+00
1.973827838897705078e+00
1.961016654968261719e+01
1.781355440616607666e-01
1.791490763425827026e-01
6.539879739284515381e-02
3.474523425102233887e-01
5.283289551734924316e-01
5.502996444702148438e+00
3.126135468482971191e-01
3.935658633708953857e-01
5.675237655639648438e+00
1.115878522396087646e-01
