2.328906394541263580e-02
3.258940577507019043e-02
1.329488586634397507e-02
3.462827682495117188e+00
3.421820402145385742e+00
2.937765598297119141e+00
6.292699277400970459e-02
7.460661977529525757e-02
4.183674603700637817e-02
1.288573455810546875e+01
8.460592269897460938e+00
3.377161865234375000e+02
1.267996025085449219e+01
8.358489036560058594e+00
3.373924560546875000e+02
7.435076832771301270e-01
7.439205646514892578e-01
6.122841835021972656e-01
