Wall time,Step,Value
1734090525.4473848,6358,1.0
1734090527.3409693,6359,1.0
1734090537.0909207,6364,1.0
1734090546.53674,6369,1.0
1734090766.9278057,6473,1.0
1734090882.4877129,6528,1.0
1734090888.2892694,6531,1.0
1734090916.7328498,6546,1.0
1734090937.0840917,6551,1.0
1734090961.782884,6564,1.0
1734090971.2914636,6569,1.0
1734091001.6850667,6585,1.0
1734091011.1786373,6590,1.0
1734091028.1921933,6599,1.0
1734091070.1526115,6615,1.0
1734091191.8134513,6673,1.0
1734091292.3405747,6720,1.0
1734091311.5045621,6730,1.0
1734091361.5095162,6750,1.0
1734091382.6670625,6761,1.0
1734091471.6491966,6802,1.0
1734091547.6490092,6842,1.0
1734091573.8821845,6850,1.0
1734091591.0139718,6859,1.0
1734091621.67361,6875,1.0
1734091710.7551856,6916,1.0
1734091716.440223,6919,1.0
1734091737.2047381,6930,1.0
1734091834.9169803,6975,1.0
1734091865.276687,6991,1.0
1734091874.881667,6996,1.0
1734091878.7455723,6998,1.0
1734091928.1302574,7018,1.0
1734092007.677877,7054,1.0
1734092139.2406929,7117,1.0
1734092144.8157623,7120,1.0
1734092156.1270225,7126,1.0
1734092240.1487985,7164,1.0
1734092266.6935298,7178,1.0
1734092333.2006567,7207,1.0
1734092432.2569,7253,1.0
1734092472.3570924,7274,1.0
1734092548.1908474,7308,1.0
1734092605.0740056,7338,1.0
1734092645.2356453,7353,1.0
1734092671.672319,7367,1.0
1734092790.4641218,7424,1.0
1734092811.2672148,7435,1.0
1734092813.217907,7436,1.0
1734092877.8331723,7464,1.0
1734092885.3024812,7468,1.0
1734092888.992755,7470,1.0
1734092911.7225103,7482,1.0
1734092968.0789564,7506,1.0
1734092991.3222618,7518,1.0
1734093006.5072637,7526,1.0
1734093017.816471,7532,1.0
1734093039.0367386,7543,1.0
1734093065.7097728,7551,1.0
1734093069.447326,7553,1.0
1734093145.9797065,7593,1.0
1734093174.2454026,7602,1.0
1734093178.0663648,7604,1.0
1734093183.7689214,7607,1.0
1734093242.6740363,7638,1.0
1734093254.0680006,7644,1.0
1734093295.7720926,7660,1.0
1734093435.000417,7727,1.0
1734093440.6528523,7730,1.0
1734093501.997659,7756,1.0
1734093574.5074494,7794,1.0
1734093576.471566,7795,1.0
1734093637.1521916,7821,1.0
1734093669.5039508,7838,1.0
1734093703.729817,7850,1.0
1734093713.2251375,7855,1.0
1734093715.1750147,7856,1.0
1734093726.681319,7862,1.0
1734093789.4922137,7895,1.0
1734093812.595401,7901,1.0
1734093865.667895,7929,1.0
1734093985.7765899,7986,1.0
1734094110.8286698,8046,1.0
1734094136.8847651,8054,1.0
1734094183.08126,8078,1.0
1734094277.4008458,8122,1.0
1734094318.9305081,8144,1.0
1734094365.9189408,8163,1.0
1734094367.8908617,8164,1.0
1734094421.6520784,8192,1.0
1734094478.521907,8216,1.0
1734094503.078761,8229,1.0
1734094563.5923066,8255,1.0
1734094605.6760204,8277,1.0
1734094617.080683,8283,1.0
1734094632.1931112,8291,1.0
1734094641.6296206,8296,1.0
1734094770.5621364,8352,1.0
1734094791.4518352,8363,1.0
1734094817.7644827,8377,1.0
1734094855.4401283,8397,1.0
1734094893.1974146,8411,1.0
1734094902.5738294,8416,1.0
1734095056.562895,8491,1.0
1734095124.672708,8521,1.0
1734095176.0136094,8548,1.0
1734095198.5951915,8554,1.0
1734095215.90904,8563,1.0
1734095331.9164674,8618,1.0
1734095349.4388285,8627,1.0
1734095422.6649904,8659,1.0
1734095430.2856543,8663,1.0
1734095489.6172097,8694,1.0
1734095512.0282276,8700,1.0
1734095546.429798,8718,1.0
1734095558.1531038,8724,1.0
1734095622.8003287,8752,1.0
1734095626.6360085,8754,1.0
1734095669.1882432,8776,1.0
1734095672.9503844,8778,1.0
1734095769.3873322,8823,1.0
1734095788.280822,8833,1.0
1734095860.5534387,8865,1.0
1734095870.0257595,8870,1.0
1734095883.2590377,8877,1.0
1734095904.7925706,8888,1.0
1734095970.842857,8917,1.0
1734095978.5818193,8921,1.0
1734096112.4123747,8985,1.0
1734096121.8164687,8990,1.0
1734096163.1962574,9006,1.0
1734096215.3274493,9033,1.0
1734096245.9326286,9049,1.0
1734096274.3619955,9058,1.0
1734096397.967837,9117,1.0
1734096405.6059663,9121,1.0
1734096477.479576,9152,1.0
1734096551.1359804,9190,1.0
1734096605.288634,9212,1.0
1734096624.6383142,9222,1.0
1734096632.408439,9226,1.0
1734096694.554491,9252,1.0
1734096769.4156,9291,1.0
1734096804.2590163,9303,1.0
1734096808.3582845,9305,1.0
1734096822.177027,9312,1.0
1734096850.6760547,9327,1.0
1734096885.6080778,9345,1.0
1734096924.0396743,9359,1.0
1734096935.636761,9365,1.0
1734096949.968701,9372,1.0
1734096959.2889452,9377,1.0
1734096978.495826,9387,1.0
1734097136.3848875,9456,1.0
1734097198.9800653,9488,1.0
1734097202.785853,9490,1.0
1734097307.9306471,9538,1.0
1734097325.2185986,9547,1.0
1734097354.3716621,9556,1.0
1734097374.0221949,9566,1.0
1734097425.9984515,9593,1.0
1734097464.5189428,9607,1.0
1734097601.2058775,9671,1.0
1734097603.1701221,9672,1.0
1734097641.7064042,9692,1.0
1734097676.4438374,9704,1.0
1734097692.1432939,9712,1.0
1734097783.374519,9753,1.0
1734097785.373197,9754,1.0
1734097820.4555018,9772,1.0
1734097910.6706488,9813,1.0
1734097931.8942208,9824,1.0
1734097956.4453814,9837,1.0
1734097993.1420374,9850,1.0
1734098025.8360126,9867,1.0
1734098077.8170764,9894,1.0
1734098108.8584864,9904,1.0
1734098131.8768902,9916,1.0
1734098133.7122664,9917,1.0
1734098193.28473,9948,1.0
1734098195.2001548,9949,1.0
1734098208.7012548,9950,1.0
1734098228.2842627,9960,1.0
1734098253.4132693,9973,1.0
1734098264.7299013,9979,1.0
1734098280.2525449,9987,1.0
1734098292.0364213,9993,1.0
1734098449.6375287,10063,1.0
1734098501.8061316,10090,1.0
1734098573.5072093,10121,1.0
1734098583.02735,10126,1.0
1734098605.9629092,10138,1.0
1734098719.186191,10191,1.0
1734098763.1437883,10208,1.0
1734098776.6591578,10215,1.0
1734098891.4235568,10269,1.0
1734098912.596798,10280,1.0
1734099043.9967012,10342,1.0
1734099049.8000565,10345,1.0
1734099051.6944127,10346,1.0
1734099157.3748345,10395,1.0
1734099264.3684492,10445,1.0
1734099287.6499689,10451,1.0
1734099289.733754,10452,1.0
1734099301.6556098,10458,1.0
1734099397.0754466,10501,1.0
1734099429.9543977,10518,1.0
1734099505.4077895,10551,1.0
1734099524.6835625,10561,1.0
1734099547.413369,10573,1.0
1734099591.997045,10596,1.0
1734099638.526509,10614,1.0
1734099675.329039,10633,1.0
1734099694.334376,10643,1.0
1734099698.0741196,10645,1.0
1734099840.807065,10707,1.0
1734099859.9927433,10717,1.0
1734099873.560078,10724,1.0
1734099883.098191,10729,1.0
1734099914.0096128,10745,1.0
1734099939.0202787,10752,1.0
1734099975.2947462,10771,1.0
1734100123.7799828,10842,1.0
1734100244.3055396,10897,1.0
1734100443.704749,10976,1.0
1734100553.6978211,11022,1.0
1734100555.7060435,11023,1.0
1734100566.0965295,11028,1.0
1734100582.085179,11036,1.0
1734100629.4342325,11054,1.0
1734100706.8013256,11094,1.0
1734100764.5693443,11118,1.0
1734100776.3577034,11124,1.0
1734100778.3307323,11125,1.0
1734100855.4532232,11159,1.0
1734100876.408468,11170,1.0
1734100961.7732358,11208,1.0
1734100969.410047,11212,1.0
1734100980.9984264,11218,1.0
1734100994.4252007,11225,1.0
1734100996.3354115,11226,1.0
1734101218.7970781,11330,1.0
1734101220.7632632,11331,1.0
1734101353.7127783,11394,1.0
1734101384.7374454,11404,1.0
1734101394.307661,11409,1.0
1734101459.7540212,11443,1.0
1734101469.05054,11448,1.0
1734101506.2321782,11461,1.0
1734101510.210529,11463,1.0
1734101642.541292,11526,1.0
1734101738.9677036,11570,1.0
1734101754.4004107,11578,1.0
1734101829.4985955,11611,1.0
1734102003.7442985,11696,1.0
1734102107.6493094,11736,1.0
1734102157.9933925,11756,1.0
1734102175.3144193,11765,1.0
1734102215.5843897,11786,1.0
1734102285.152005,11817,1.0
1734102288.9300478,11819,1.0
1734102296.5689974,11823,1.0
1734102336.3931425,11844,1.0
1734102342.0648158,11847,1.0
1734102360.9727905,11851,1.0
1734102393.6597795,11867,1.0
1734102410.796635,11876,1.0
1734102422.1270394,11882,1.0
1734102504.1476495,11919,1.0
1734102584.2920449,11955,1.0
1734102613.5054095,11970,1.0
1734102617.3184223,11972,1.0
1734102733.0483956,12027,1.0
1734102821.5812235,12068,1.0
1734102836.7780719,12076,1.0
1734102959.95625,12135,1.0
1734103046.6967752,12175,1.0
1734103054.8209527,12179,1.0
1734103124.7932484,12210,1.0
1734103172.0554302,12235,1.0
1734103193.0282154,12246,1.0
1734103235.150129,12262,1.0
1734103252.202854,12271,1.0
1734103322.9780622,12302,1.0
1734103326.7634287,12304,1.0
1734103349.4465566,12316,1.0
1734103432.7167654,12354,1.0
1734103455.469501,12366,1.0
1734103509.2459779,12394,1.0
1734103516.6904387,12398,1.0
1734103531.8376262,12400,1.0
1734103571.7424927,12421,1.0
1734103573.6542945,12422,1.0
1734103602.4579997,12437,1.0
1734103614.3029876,12443,1.0
1734103625.6783545,12449,1.0
1734103689.0274224,12476,1.0
1734103692.9685087,12478,1.0
1734103696.6944065,12480,1.0
1734103860.984702,12554,1.0
1734103963.0194266,12601,1.0
1734104052.7438715,12648,1.0
1734104073.4169407,12653,1.0
1734104122.9680295,12679,1.0
1734104189.969173,12708,1.0
1734104341.5945973,12782,1.0
1734104358.5615275,12791,1.0
1734104508.2481382,12858,1.0
1734104603.0795248,12901,1.0
1734104610.5580933,12905,1.0
1734104643.3517878,12922,1.0
1734104685.226651,12944,1.0
1734104749.3733065,12972,1.0
1734104756.8562071,12976,1.0
1734104796.518441,12997,1.0
1734104832.362844,13010,1.0
1734104858.757774,13024,1.0
1734104881.9458778,13036,1.0
1734104883.7927341,13037,1.0
1734104902.737183,13047,1.0
1734104904.65531,13048,1.0
1734104992.353868,13088,1.0
1734104999.8952553,13092,1.0
1734105204.7179794,13188,1.0
1734105257.8868864,13210,1.0
1734105290.402609,13227,1.0
1734105345.960027,13250,1.0
1734105367.0233464,13261,1.0
1734105460.1915038,13304,1.0
1734105546.1525867,13349,1.0
1734105632.3656754,13388,1.0
1734105701.105344,13418,1.0
1734105782.797125,13455,1.0
1734105923.264464,13522,1.0
1734105940.353029,13531,1.0
1734105942.28777,13532,1.0
1734105987.8684888,13550,1.0
1734106002.9795568,13558,1.0
1734106038.2017145,13576,1.0
1734106061.0091245,13588,1.0
1734106138.7509143,13623,1.0
1734106175.1911223,13642,1.0
1734106178.92064,13644,1.0
1734106184.5610173,13647,1.0
1734106221.1923742,13660,1.0
1734106313.0909407,13702,1.0
1734106340.613598,13716,1.0
1734106378.6183212,13736,1.0
1734106434.4056704,13759,1.0
1734106528.2741528,13802,1.0
1734106583.7266145,13831,1.0
1734106618.7027118,13849,1.0
1734106708.5609882,13890,1.0
1734106770.1507158,13916,1.0
1734106886.609504,13971,1.0
1734106904.051717,13980,1.0
1734106965.4539466,14006,1.0
1734107020.9601789,14035,1.0
1734107042.1568086,14046,1.0
1734107172.0719607,14102,1.0
1734107192.9245117,14113,1.0
1734107219.4829712,14127,1.0
1734107244.3271945,14140,1.0
1734107290.1031647,14158,1.0
1734107326.1003041,14177,1.0
1734107347.8770487,14188,1.0
1734107359.213807,14194,1.0
1734107394.0044913,14206,1.0
1734107415.027126,14217,1.0
1734107426.5136838,14223,1.0
1734107428.4650586,14224,1.0
1734107504.6062498,14258,1.0
1734107518.3284397,14265,1.0
1734107692.718933,14349,1.0
1734107714.435225,14354,1.0
1734107729.7331035,14361,1.0
1734107742.1680427,14367,1.0
1734107803.9157658,14399,1.0
1734107817.083478,14400,1.0
1734107826.6124954,14405,1.0
1734107853.8209238,14419,1.0
1734107869.1741395,14427,1.0
1734107871.0488658,14428,1.0
1734108009.656046,14494,1.0
1734108013.5029702,14496,1.0
1734108099.078076,14535,1.0
1734108100.9397538,14536,1.0
1734108192.3116744,14577,1.0
1734108292.5554469,14623,1.0
1734108334.3713717,14645,1.0
1734108549.873081,14745,1.0
1734108590.863702,14760,1.0
1734108626.0198607,14777,1.0
1734108641.964236,14785,1.0
1734108721.0037658,14819,1.0
1734108793.6781085,14851,1.0
1734108818.950161,14864,1.0
1734108826.448242,14868,1.0
1734108885.7281315,14899,1.0
1734108907.1511385,14904,1.0
1734108918.5825927,14910,1.0
1734108939.6398091,14921,1.0
1734108947.311642,14925,1.0
1734108975.6940815,14940,1.0
1734109014.0158324,14954,1.0
1734109150.5646143,15019,1.0
1734109251.3599823,15065,1.0
1734109253.2454126,15066,1.0
1734109260.8132317,15070,1.0
1734109314.6780927,15098,1.0
1734109349.0852654,15110,1.0
1734109368.3181336,15120,1.0
1734109376.2049172,15124,1.0
1734109403.0357,15138,1.0
1734109443.3494856,15153,1.0
1734109488.0985522,15176,1.0
1734109505.2734628,15185,1.0
1734109532.162854,15199,1.0
1734109796.0444849,15318,1.0
1734109827.3553133,15334,1.0
1734109854.2860913,15348,1.0
1734109892.6782632,15362,1.0
1734109909.9520078,15371,1.0
1734109977.0884333,15400,1.0
1734110014.566614,15419,1.0
1734110044.9030764,15435,1.0
1734110056.5045815,15441,1.0
1734110096.9516408,15456,1.0
1734110108.3591194,15462,1.0
1734110161.7687173,15490,1.0
1734110165.7634342,15492,1.0
1734110191.8764224,15500,1.0
1734110424.9602182,15610,1.0
1734110469.8650193,15633,1.0
1734110479.1631467,15638,1.0
1734110548.117499,15668,1.0
1734110644.1851108,15712,1.0
1734110663.583436,15722,1.0
1734110715.511518,15749,1.0
1734110749.0337377,15760,1.0
1734110806.4885259,15790,1.0
1734110812.2700548,15793,1.0
1734110839.927475,15801,1.0
1734110849.3861406,15806,1.0
1734110876.4149964,15820,1.0
1734110897.72145,15831,1.0
1734110993.0752568,15873,1.0
1734110996.8006177,15875,1.0
1734111097.2385426,15921,1.0
1734111099.1107423,15922,1.0
1734111189.0140817,15962,1.0
1734111223.5738814,15980,1.0
1734111299.5940032,16013,1.0
1734111336.7624338,16032,1.0
1734111356.2956696,16042,1.0
1734111432.6562588,16076,1.0
1734111500.3342485,16105,1.0
1734111523.4282093,16117,1.0
1734111538.6992395,16125,1.0
1734111599.332649,16150,1.0
1734111666.221032,16185,1.0
1734111668.0878649,16186,1.0
1734111776.5293694,16236,1.0
1734111782.2115645,16239,1.0
1734111786.1338017,16241,1.0
1734111797.5587523,16247,1.0
1734111947.8528423,16313,1.0
1734112011.51984,16346,1.0
1734112111.239157,16392,1.0
1734112159.782078,16411,1.0
1734112165.6695652,16414,1.0
1734112190.7963517,16427,1.0
1734112318.410439,16487,1.0
1734112471.3556044,16554,1.0
1734112577.548523,16603,1.0
1734112581.424195,16605,1.0
1734112601.105157,16615,1.0
1734112680.3656294,16650,1.0
1734112697.6441007,16659,1.0
1734112848.635115,16731,1.0
1734112856.5873501,16735,1.0
1734112981.5616107,16793,1.0
1734113037.8486085,16816,1.0
1734113072.425372,16834,1.0
1734113142.981194,16864,1.0
1734113146.8056538,16866,1.0
1734113173.7974973,16880,1.0
1734113179.6200805,16883,1.0
1734113237.8895316,16907,1.0
1734113318.974686,16947,1.0
1734113338.8132644,16951,1.0
1734113451.7863154,17002,1.0
1734113478.4172177,17016,1.0
