Wall time,Step,Value
1734124749.4275355,18,0.0
1734124794.755081,47,0.0
1734124818.1874,62,0.0
1734124819.6881082,63,0.0
1734124862.140652,89,0.0
1734124885.5052736,103,0.0
1734124891.754948,107,0.0
1734124923.9485896,128,0.0
1734124978.6307023,164,0.0
1734124990.658213,172,0.0
1734125019.649458,191,0.0
1734125037.668702,203,0.0
1734125099.3542523,244,0.0
1734125122.0580301,259,0.0
1734125158.024559,282,0.0
1734125162.5022776,285,0.0
1734125214.1486115,319,0.0
1734125285.0621343,366,0.0
1734125315.6853132,386,0.0
1734125339.9418004,402,0.0
1734125359.673794,415,0.0
1734125393.7470272,437,0.0
1734125437.1894267,465,0.0
1734125452.6043012,475,0.0
1734125462.6507492,481,0.0
1734125506.1527216,510,0.0
1734125540.4487362,533,0.0
1734125548.1498113,538,0.0
1734125551.095846,540,0.0
1734125575.4232972,556,0.0
1734125584.5449362,562,0.0
1734125636.0150988,596,0.0
1734125698.7064302,637,0.0
1734125707.622282,643,0.0
1734125709.1750135,644,0.0
1734125730.2673275,658,0.0
1734125755.8377676,675,0.0
1734125825.276662,721,0.0
1734125890.1953387,764,0.0
1734125906.5806968,775,0.0
1734125949.5317109,804,0.0
1734126030.501721,857,0.0
1734126043.9718256,866,0.0
1734126073.9421823,886,0.0
1734126159.3912592,942,0.0
1734126245.864129,999,0.0
1734126287.592425,1015,0.0
1734126304.106994,1026,0.0
1734126320.5520835,1037,0.0
1734126348.9171314,1056,0.0
1734126371.4861755,1071,0.0
1734126429.8389592,1109,0.0
1734126432.9239225,1111,0.0
1734126454.1656609,1125,0.0
1734126465.0744588,1132,0.0
1734126495.6608772,1152,0.0
1734126513.4584112,1164,0.0
1734126528.927118,1174,0.0
1734126531.930947,1176,0.0
1734126543.9124496,1184,0.0
1734126595.352376,1218,0.019999999552965164
1734126646.9424381,1252,0.03999999910593033
1734126650.0328622,1254,0.03999999910593033
1734126654.7384112,1257,0.03999999910593033
1734126669.8782742,1267,0.03999999910593033
1734126675.76547,1271,0.03999999910593033
1734126757.629995,1325,0.05999999865889549
1734126788.1004426,1345,0.05999999865889549
1734126834.6018217,1376,0.05999999865889549
1734126895.9295974,1417,0.05999999865889549
1734126956.0345225,1457,0.07999999821186066
1734126957.5158165,1458,0.07999999821186066
1734127012.8750465,1494,0.07999999821186066
1734127036.812683,1510,0.07999999821186066
1734127041.1605854,1513,0.07999999821186066
1734127094.0168295,1548,0.07999999821186066
1734127098.6613555,1551,0.07999999821186066
1734127119.5779922,1565,0.07999999821186066
1734127149.5200596,1585,0.07999999821186066
1734127166.187198,1596,0.07999999821186066
1734127214.036818,1627,0.14000000059604645
1734127226.0481021,1635,0.1599999964237213
1734127279.1823652,1670,0.2199999988079071
1734127302.1504822,1685,0.2199999988079071
1734127327.8491924,1702,0.2199999988079071
1734127330.9356647,1704,0.2199999988079071
1734127341.6782439,1711,0.2199999988079071
1734127443.3627326,1777,0.2199999988079071
1734127550.6474228,1847,0.2199999988079071
1734127570.2839391,1860,0.2199999988079071
1734127580.7888947,1867,0.2199999988079071
1734127628.9944968,1899,0.2199999988079071
