Wall time,Step,Value
1733944095.9518669,18,0.0
1733944177.2110617,47,0.0
1733944227.899846,62,0.0
1733944230.6505044,63,0.0
1733944302.3278346,89,0.0
1733944350.1054702,103,0.0
1733944361.1086986,107,0.0
1733944419.3321364,128,0.0
1733944527.909607,164,0.0
1733944549.9749548,172,0.0
1733944602.5634592,191,0.0
1733944644.927363,203,0.0
1733944758.3469589,244,0.0
1733944808.7730742,259,0.0
1733944872.134971,282,0.0
1733944880.3803911,285,0.0
1733944983.3355181,319,0.0
1733945121.5724065,366,0.0
1733945176.4580696,386,0.0
1733945229.326563,402,0.0
1733945264.8886204,415,0.0
1733945325.1478822,437,0.0
1733945410.6654217,465,0.0
1733945438.096729,475,0.0
1733945454.5196035,481,0.0
1733945542.7130609,510,0.0
1733945605.2758312,533,0.0
1733945618.8455818,538,0.0
1733945624.262912,540,0.0
1733945676.871954,556,0.0
1733945693.181282,562,0.0
1733945785.688281,596,0.0
1733945906.2859695,637,0.0
1733945922.6041226,643,0.0
1733945925.3216784,644,0.0
1733945972.3950372,658,0.0
1733946018.559141,675,0.0
1733946152.7560675,721,0.0
1733946278.8108084,764,0.019999999552965164
1733946308.6531105,775,0.019999999552965164
1733946396.5097928,804,0.11999999731779099
1733946551.9928727,857,0.2199999988079071
1733946576.9769242,866,0.2199999988079071
1733946632.5311906,886,0.2199999988079071
1733946796.3614388,942,0.2199999988079071
1733946962.2413242,999,0.2199999988079071
1733947015.206893,1015,0.2199999988079071
1733947045.370671,1026,0.2199999988079071
1733947075.605751,1037,0.2199999988079071
1733947136.475699,1056,0.2199999988079071
1733947177.7468874,1071,0.2199999988079071
1733947290.1859016,1109,0.2199999988079071
1733947295.644452,1111,0.2199999988079071
1733947333.8090487,1125,0.2199999988079071
1733947352.8615897,1132,0.2199999988079071
1733947416.3062522,1152,0.2199999988079071
1733947448.9045782,1164,0.2199999988079071
1733947476.2420275,1174,0.2199999988079071
1733947481.6791978,1176,0.2199999988079071
1733947503.5113518,1184,0.2199999988079071
1733947604.9665494,1218,0.2199999988079071
1733947706.5159242,1252,0.2199999988079071
1733947711.928158,1254,0.2199999988079071
1733947720.06755,1257,0.2199999988079071
1733947747.179981,1267,0.2199999988079071
1733947758.0609949,1271,0.2199999988079071
1733947913.820751,1325,0.2800000011920929
1733947968.012185,1345,0.2800000011920929
1733948061.1497903,1376,0.3199999928474426
1733948181.449439,1417,0.36000001430511475
1733948299.3343158,1457,0.36000001430511475
1733948302.052094,1458,0.36000001430511475
1733948400.358061,1494,0.3799999952316284
1733948452.9906142,1510,0.3799999952316284
1733948461.117238,1513,0.3799999952316284
1733948555.9439454,1548,0.4000000059604645
1733948573.125598,1551,0.4000000059604645
1733948611.0805027,1565,0.4000000059604645
1733948665.4188318,1585,0.4000000059604645
1733948695.3762512,1596,0.4000000059604645
1733948788.5553575,1627,0.4399999976158142
1733948810.2080934,1635,0.4399999976158142
1733948914.0644007,1670,0.4399999976158142
1733948954.7287226,1685,0.4399999976158142
1733949009.839516,1702,0.46000000834465027
1733949015.251468,1704,0.46000000834465027
1733949034.1696568,1711,0.46000000834465027
1733949222.0043178,1777,0.5
1733949420.4705317,1847,0.5
1733949464.7126923,1860,0.5
1733949483.695683,1867,0.5
1733949570.680877,1899,0.5
1733949587.7707663,1902,0.5
1733949606.856967,1909,0.5
1733949690.7247381,1940,0.5
1733949753.9066224,1960,0.5
1733949756.6243503,1961,0.5
1733949805.3280275,1979,0.5
1733950069.476312,2070,0.5199999809265137
1733950093.7999518,2079,0.5199999809265137
1733950120.9607196,2089,0.5400000214576721
1733950159.726933,2100,0.5400000214576721
1733950472.6506002,2209,0.5400000214576721
1733950553.512883,2239,0.5400000214576721
1733950787.7537706,2319,0.5400000214576721
1733950904.5866396,2359,0.5400000214576721
1733950999.0185974,2394,0.5400000214576721
1733951122.5436952,2436,0.5400000214576721
1733951136.1967099,2441,0.5400000214576721
1733951180.7613716,2454,0.5400000214576721
1733951202.5184143,2462,0.5400000214576721
1733951210.6381087,2465,0.5400000214576721
1733951264.8559825,2485,0.5400000214576721
1733951322.7010772,2503,0.5400000214576721
1733951360.522866,2517,0.5400000214576721
1733951395.6344757,2530,0.5400000214576721
1733951531.6119833,2577,0.5400000214576721
1733951534.317737,2578,0.5400000214576721
1733951591.0128157,2599,0.5400000214576721
1733951675.6896164,2627,0.5400000214576721
1733951697.2600298,2635,0.5400000214576721
1733951718.8342283,2643,0.5400000214576721
1733951838.6646397,2684,0.5600000023841858
1733951862.9087386,2693,0.5600000023841858
1733951912.3702316,2708,0.5600000023841858
1733951936.7404828,2717,0.5799999833106995
1733951982.7301507,2734,0.5799999833106995
1733951999.009036,2740,0.6000000238418579
1733952043.1896343,2753,0.6000000238418579
1733952045.8796656,2754,0.6000000238418579
1733952048.5662801,2755,0.6000000238418579
1733952083.5445383,2768,0.6000000238418579
1733952129.3678422,2785,0.6200000047683716
1733952211.2967083,2812,0.6200000047683716
1733952270.713468,2834,0.6200000047683716
1733952297.806889,2844,0.6200000047683716
1733952352.6955738,2861,0.6399999856948853
1733952616.4584317,2952,0.6399999856948853
1733952643.393722,2962,0.6399999856948853
1733952673.0127454,2973,0.6399999856948853
1733952847.1840594,3034,0.6399999856948853
1733952988.3544378,3083,0.6600000262260437
1733952991.04975,3084,0.6600000262260437
1733953053.9101303,3104,0.6600000262260437
1733953056.5904934,3105,0.6600000262260437
1733953096.924286,3120,0.6600000262260437
1733953164.205874,3145,0.6600000262260437
1733953248.8130872,3173,0.6600000262260437
