5.089238286018371582e-02
5.191676318645477295e-02
1.304146740585565567e-02
7.834151387214660645e-02
6.649459898471832275e-02
1.021927315741777420e-02
1.554245114326477051e+00
1.923778653144836426e+00
2.657343626022338867e+00
1.599728941917419434e+00
1.778322935104370117e+00
2.755119085311889648e+00
8.743832260370254517e-02
8.554896712303161621e-02
1.603145524859428406e-02
2.073203086853027344e+00
1.692635774612426758e+00
2.143326520919799805e+00
1.246017575263977051e+00
1.916335463523864746e+00
1.764254760742187500e+02
1.239900112152099609e+00
1.911470293998718262e+00
1.760646057128906250e+02
9.228640123143741492e-14
9.228640123143741492e-14
9.228640123143741492e-14
